Record ID,region,PopulationServed (Q5),PublicorPrivate (Q6),PublicOwned (Q8),PublicOwned (Q8SPECIFIED_4),Private (Q9),Private (Q9SPECIFIED_5),CorporatehealthsystemSupport (Q10),ServicesProvided (Q11_1),ServicesProvided (Q11_2),ServicesProvided (Q11_3),ServicesProvided (Q11_4),Compensation (Q89),VolunteerStaffCompensation (Q14_1),VolunteerStaffCompensation (Q14_2),VolunteerStaffCompensation (Q14_3),VolunteerStaffCompensation (Q14_4),VolunteerStaffCompensation (Q14_5),VolunteerStaffCompensation (Q14SPECIFIED_4),UsingEMRs (Q15),CompensationEMSstaff (Q16),WorkforceSustainability (Q76),ActiveStaff (Q18),RecruitmentPlan (Q19),RecruitmentofNewStaff (Q20),CrossTraining (Q21),Obstacles (Q22_1),Obstacles (Q22_2),Obstacles (Q22_3),Obstacles (Q22_4),Obstacles (Q22_5),Obstacles (Q22_6),Obstacles (Q22_7),Obstacles (Q22_8),Obstacles (Q22_9),Obstacles (Q22_10),Obstacles (Q22_11),Obstacles (Q22_12),Obstacles (Q22SPECIFIED_12),RetentionStrategy (Q23),ExistingStaff (Q24),Obstacles (Q25_1),Obstacles (Q25_2),Obstacles (Q25_3),Obstacles (Q25_4),Obstacles (Q25_5),Obstacles (Q25_6),Obstacles (Q25_7),Obstacles (Q25_8),Obstacles (Q25_9),Obstacles (Q25_10),Obstacles (Q25_11),Obstacles (Q25_12),Obstacles (Q25_13),Obstacles (Q25_14),Obstacles (Q25SPECIFIED_14),Leadership (Q26),Managers (Q27),DifficultyManaging (Q28_1),DifficultyManaging (Q28_2),DifficultyManaging (Q28_3),DifficultyManaging (Q28_4),DifficultyManaging (Q28_5),DifficultyManaging (Q28_6),DifficultyManaging (Q28_7),DifficultyManaging (Q28_8),DifficultyManaging (Q28_9),DifficultyManaging (Q28_10),DifficultyManaging (Q28_11),DifficultyManaging (Q28_12),DifficultyManaging (Q28_13),DifficultyManaging (Q28_14),DifficultyManaging (Q28_15),PercentageofShifts (Q30),Shifts (Q31_A_1),Shifts (Q31_A_2),Shifts (Q31_A_3),Shifts (Q31_A_4),Shifts (Q31_A_5),Shifts (Q31_A_6),Shifts (Q31_A_7),Shifts (Q31_A_8),Shifts (Q31_A_9),Shifts (Q31_A_10),Shifts (Q31_A_11),Shifts (Q31_A_12)
635984028293917702,Southeast,"5,000 – 9,999",NA,Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,Other payment schedule (describe):,-,crew members are also paid for attending training meetings,Yes,Worse,No,Decreased,Yes,Yes,Yes,-,Lack of availability,-,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Always,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,-,-,-,-,-,Dissatisfaction with job duties,-,NA,No,No,Recruitment,Retention,-,Managing staff,Staffing the schedule,-,Continuing education requirements for staff,-,-,-,-,-,-,-,-,50-74%,Weekdays,Weekends,-,Weekdays,Weekends,-,Weekdays,Weekends,-,-,Weekends,Holidays
635985925122982630,Southeast,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635985940249895002,Southeast,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,No,Increased,No,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,Staffing the schedule,-,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,Maintaining updated technology,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,Weekdays,Weekends,Holidays
635986595467781640,Southeast,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Same,No,Decreased,Yes,Yes,No,-,Lack of availability,-,-,Training programs are too expensive,-,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,Yes,Always,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,Dissatisfaction with EMS Manager,-,-,NA,Yes,No,-,Retention,-,-,Staffing the schedule,-,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,-,-,-
635986607601095674,Southeast,"10,000 – 14,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Same,Yes,Size of the active staff has not changed,No,Yes,Yes,-,Lack of availability,Lack of trained candidates,-,-,-,-,-,-,Time commitment is too great,-,-,NA,No,Sometimes,-,Excessive time commitment or scheduling conflicts,-,-,-,-,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,-,-,Continuing education requirements for staff,-,-,-,-,-,-,Maintaining updated technology,-,75-99%,-,-,-,-,-,-,Weekdays,-,-,Weekdays,-,-
635986837059334005,Southeast,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,-,Other payment schedule (describe):,-,"50 cents an hour to be on call, either depending on what hospital we transport to they get paid per run either 40$, 45$, or 55$, they also get 15$ if we get paged out and do not transport.",Yes,Same,No,Decreased,Yes,Yes,Yes,-,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,NA,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,-,-,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,Maintaining updated technology,-,Maintaining updated technology,-,100%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635996082868245920,Southeast,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,Yes,Better,No,Increased,Yes,Yes,No,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,No,Sometimes,-,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,Limited advancement opportunities,-,-,Employer does not allow staff to leave work for a call,Too many runs or transports,-,-,-,-,-,NA,No,No,-,-,-,-,Staffing the schedule,-,-,-,-,-,Certification requirements for the staff,-,-,-,-,75-99%,-,-,-,-,-,-,Weekdays,-,-,Weekdays,-,-
635997006111435094,Southeast,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,Staff are paid a flat rate per run,-,-,NA,No,Same,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,Training programs are too far away,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,-,-,Staffing the schedule,-,Continuing education requirements for staff,-,-,-,-,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635998699063264558,Southeast,"10,000 – 14,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,Advanced life support,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Better,Yes,Size of the active staff has not changed,No,Somewhat,Yes,-,Lack of availability,Lack of trained candidates,-,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,-,Excessive time commitment or scheduling conflicts,-,-,-,-,-,-,-,-,-,-,-,Other (please specify),Move to another area or obtain a job that does not allow enough hours here.,No,No,-,-,-,-,-,-,Continuing education requirements for staff,-,-,-,-,-,Policy development and enforcement,-,-,75-99%,-,-,-,-,-,-,Weekdays,-,-,Weekdays,-,-
635999551835687960,Southeast,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer (receive no compensation at all),-,-,-,-,Staff are not paid,NA,No,Unknown,No,Decreased,No,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Always,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,Budget development,-,Staffing the schedule,-,-,-,Billing and reimbursement,-,-,Maintaining updated technology,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,-,-,-
635999592912382481,Southeast,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,Staff are paid a flat rate per run,-,-,NA,No,Unknown,No,Decreased,Yes,Somewhat,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,Yes,Sometimes,-,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,Lack of recognition,-,Employer does not allow staff to leave work for a call,Too many runs or transports,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,Staffing the schedule,-,-,-,-,-,Certification requirements for the staff,-,Policy development and enforcement,Maintaining updated technology,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,Weekdays,Weekends,Holidays,Weekdays,Weekends,Holidays
636003072306473647,Southeast,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,Staff are paid a flat rate per run,-,-,NA,Yes,Same,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,Training programs are too far away,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,-,-,-,-,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,Maintaining updated technology,-,-,-,100%,-,-,-,-,-,-,Weekdays,-,-,Weekdays,-,-
635987751743226090,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,No,Same,No,Size of the active staff has not changed,No,Yes,No,Lack of interest,-,-,Training programs are too time consuming,-,Training programs are too far away,-,-,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,-,-,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,-,-,-
635991834229660292,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Unknown,No,Increased,No,Yes,No,Lack of interest,-,-,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Always,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,-,Medical direction,Continuing education requirements for staff,-,-,-,Certification requirements for the staff,-,Policy development and enforcement,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635996434360395939,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Worse,No,Decreased,No,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,-,-,Too few runs or transports,-,Time commitment is too great,-,-,NA,Yes,Sometimes,Age: Older crew members retiring,-,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,Staffing the schedule,-,-,-,-,Licensing requirements for the ambulance,-,Maintaining updated technology,-,-,-,50-74%,-,-,-,-,-,-,-,-,-,-,-,-
635997428479243954,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Paid; hourly wage or salary,-,Staff are paid by the hour on a run,-,-,-,NA,No,Same,Yes,Increased,Yes,Yes,Yes,Lack of interest,-,-,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,-,-,NA,Yes,Sometimes,Age: Older crew members retiring,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,No,No,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None of the above,100%,-,-,-,-,-,-,-,-,-,-,-,-
635999849873810855,Southwest,"Less than 2,500",Private or other non-profit owned or operated,NA,NA,Non-profit,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,Staff are paid a flat rate per run,-,-,NA,Yes,Better,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,Training programs are too far away,-,Too few runs or transports,-,Time commitment is too great,-,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,Managing staff,Staffing the schedule,-,Continuing education requirements for staff,-,-,-,-,Maintaining updated technology,Policy development and enforcement,-,-,100%,-,-,-,-,-,-,-,-,-,-,-,-
636003078177102253,Southwest,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Public hospital based,NA,NA,NA,Yes,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,Yes,Same,No,Decreased,Yes,Yes,Yes,-,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,Training programs are too far away,-,-,Too many runs or transports,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,Managing staff,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
636003139331654621,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,Staff are paid a flat rate per run,-,-,NA,Yes,Unknown,No,Decreased,No,Yes,No,-,Lack of availability,-,Training programs are too time consuming,-,-,-,-,-,-,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,-,-,-,-,-,-,-,-,-,-,-,75-99%,-,Weekends,-,-,Weekends,-,Weekdays,-,-,Weekdays,-,-
636003176132763380,Southwest,"Less than 2,500",Private or other non-profit owned or operated,NA,NA,Non-profit,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Unknown,Yes,Decreased,Yes,Yes,Yes,Lack of interest,-,-,Training programs are too time consuming,-,-,-,-,-,-,-,-,NA,No,Sometimes,-,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,Lack of recognition,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,-,-,Continuing education requirements for staff,-,-,-,-,-,-,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,Weekdays,Weekends,Holidays
636003415108052746,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Fire department based,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Same,No,Decreased,Yes,No,Yes,-,-,-,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,-,-,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,Other (please specify),"Self employed people are hard to come by, when you work for someone they expect efficiency if you leave work most of the time it's hard to cover your absence.",Yes,No,-,-,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,50-74%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
636026401785584787,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Fire department based,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,Staff are paid a flat rate per run,-,-,NA,Yes,Worse,No,Size of the active staff has not changed,No,Yes,Yes,-,Lack of availability,-,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,-,-,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,-,-,-,Staffing the schedule,-,-,-,-,-,-,Maintaining updated technology,-,-,-,25-49%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635986147374196858,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Same,Yes,Size of the active staff has not changed,NA,Somewhat,No,Lack of interest,-,-,Training programs are too time consuming,-,-,-,-,Too many runs or transports,-,-,Other (please specify):,People dont want to commit the time,No,Never,-,Excessive time commitment or scheduling conflicts,-,-,-,-,-,-,-,-,-,-,-,-,NA,No,Yes,-,-,-,-,Staffing the schedule,-,-,-,-,-,Certification requirements for the staff,-,Policy development and enforcement,-,-,100%,-,-,-,-,-,-,-,-,-,-,-,-
635987416058455181,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,Part-time advanced life support,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Worse,Yes,Size of the active staff has not changed,No,Somewhat,Yes,-,-,-,-,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,-,-,Managing staff,-,-,-,-,-,-,-,Maintaining updated technology,Policy development and enforcement,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635997819004575586,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,-,-,-,NA,Yes,Worse,No,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,-,-,-,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,Weekdays,Weekends,Holidays
635997272401100570,Southwest,"10,000 – 14,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,-,-,-,NA,No,Unknown,Yes,Increased,No,Yes,Yes,Lack of interest,Lack of availability,-,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,Budget development,Managing staff,Staffing the schedule,-,-,-,-,-,-,-,Policy development and enforcement,-,-,75-99%,Weekdays,Weekends,Holidays,Weekdays,Weekends,Holidays,Weekdays,Weekends,Holidays,-,-,Holidays
635986587072513000,Southwest,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,Part-time advanced life support,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Worse,No,Decreased,No,Yes,Yes,-,-,-,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,-,-,Continuing education requirements for staff,-,-,-,-,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635999818820587654,Southwest,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,-,-,-,Other payment schedule (describe):,-,"Staff are paid for on being on call, when on a run, 1 hour minimum flat rate, every hour after that lower rate than 1st hour",No,Unknown,Yes,Size of the active staff has not changed,No,Somewhat,Yes,-,-,-,-,-,-,-,-,-,Time commitment is too great,-,-,NA,Yes,Never,Age: Older crew members retiring,-,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,Yes,No,Recruitment,-,Budget development,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,-,Weekends,-
